Image Index,condition,seed,top1_class,fraction_inside
00004188_008.png,C2_bce_only,42,Pneumothorax,0.29897862672805786
00020959_000.png,C2_bce_only,42,Infiltration,0.18263812363147736
00000372_002.png,C2_bce_only,42,Atelectasis,0.9978667497634888
00019585_000.png,C2_bce_only,42,Infiltration,0.6705641746520996
00012308_001.png,C2_bce_only,42,Infiltration,0.4682997465133667
00022596_001.png,C2_bce_only,42,Infiltration,0.7605804204940796
00002509_007.png,C2_bce_only,42,Infiltration,0.9984643459320068
00004121_005.png,C2_bce_only,42,Effusion,0.6511183381080627
00013615_021.png,C2_bce_only,42,Cardiomegaly,0.9999788403511047
00016434_000.png,C2_bce_only,42,Infiltration,0.9514560103416443
00003423_002.png,C2_bce_only,42,Effusion,0.9785622358322144
00008184_007.png,C2_bce_only,42,Infiltration,0.9641963839530945
00002339_005.png,C2_bce_only,42,Infiltration,0.08433407545089722
00027251_000.png,C2_bce_only,42,Infiltration,0.616750955581665
00007623_000.png,C2_bce_only,42,Infiltration,0.2583484649658203
00017871_000.png,C2_bce_only,42,Infiltration,0.21590827405452728
00011687_001.png,C2_bce_only,42,Cardiomegaly,0.6954132318496704
00025827_000.png,C2_bce_only,42,Effusion,0.6207152605056763
00020933_000.png,C2_bce_only,42,Cardiomegaly,0.9722381234169006
00018258_001.png,C2_bce_only,42,Infiltration,0.5958631038665771
00014006_007.png,C2_bce_only,42,Nodule,0.10055361688137054
00011251_022.png,C2_bce_only,42,Infiltration,0.3236832618713379
00014839_029.png,C2_bce_only,42,Infiltration,0.14621299505233765
00005646_021.png,C2_bce_only,42,Atelectasis,0.21445192396640778
00015803_011.png,C2_bce_only,42,Effusion,0.7761009931564331
00006249_007.png,C2_bce_only,42,Effusion,0.34272998571395874
00016607_036.png,C2_bce_only,42,Pneumothorax,0.957514762878418
00001250_008.png,C2_bce_only,42,Infiltration,0.9911076426506042
00026053_000.png,C2_bce_only,42,Infiltration,0.2298722267150879
00004995_000.png,C2_bce_only,42,Nodule,0.12605656683444977
00009795_000.png,C2_bce_only,42,Atelectasis,0.9897266030311584
00023156_003.png,C2_bce_only,42,Pneumothorax,0.9678913354873657
00005852_003.png,C2_bce_only,42,Infiltration,0.6518754959106445
00012045_016.png,C2_bce_only,42,Infiltration,0.986122190952301
00019258_001.png,C2_bce_only,42,Atelectasis,0.26059386134147644
00019373_031.png,C2_bce_only,42,Pneumothorax,0.2040838897228241
00002251_009.png,C2_bce_only,42,Infiltration,0.967348039150238
00018182_009.png,C2_bce_only,42,Infiltration,0.1490022987127304
00030280_004.png,C2_bce_only,42,Infiltration,0.19168736040592194
00013285_014.png,C2_bce_only,42,Effusion,0.9912066459655762
00008339_003.png,C2_bce_only,42,Atelectasis,0.31657424569129944
00016851_002.png,C2_bce_only,42,Infiltration,0.182826429605484
00001788_006.png,C2_bce_only,42,Infiltration,0.9559979438781738
00004197_000.png,C2_bce_only,42,Infiltration,0.34039291739463806
00011317_000.png,C2_bce_only,42,Infiltration,0.9783399701118469
00007018_061.png,C2_bce_only,42,Infiltration,0.4811125099658966
00025290_006.png,C2_bce_only,42,Infiltration,0.34163281321525574
00020771_000.png,C2_bce_only,42,Infiltration,0.19524234533309937
00000627_029.png,C2_bce_only,42,Effusion,0.5881885886192322
00030280_006.png,C2_bce_only,42,Atelectasis,0.3752315640449524
00015657_000.png,C2_bce_only,42,Infiltration,0.24266792833805084
00014798_017.png,C2_bce_only,42,Infiltration,0.965453565120697
00000627_011.png,C2_bce_only,42,Effusion,0.8872842788696289
00007405_000.png,C2_bce_only,42,Nodule,0.07508146017789841
00000330_000.png,C2_bce_only,42,Cardiomegaly,0.6912554502487183
00005648_000.png,C2_bce_only,42,Infiltration,0.38061636686325073
00014128_015.png,C2_bce_only,42,Effusion,0.8666493892669678
00012094_033.png,C2_bce_only,42,Infiltration,0.18163737654685974
00005847_006.png,C2_bce_only,42,Infiltration,0.9590041637420654
00002371_024.png,C2_bce_only,42,Cardiomegaly,0.6285264492034912
