Image Index,condition,seed,class,pointing_game_hit,energy_in_bbox
00014687_001.png,C6_full_combined,2026,Atelectasis,0,0.16024363040924072
00007557_026.png,C6_full_combined,2026,Atelectasis,1,0.26092249155044556
00000468_033.png,C6_full_combined,2026,Atelectasis,0,0.051306430250406265
00021481_014.png,C6_full_combined,2026,Atelectasis,0,0.035691455006599426
00020113_017.png,C6_full_combined,2026,Atelectasis,0,0.4040386378765106
00001170_046.png,C6_full_combined,2026,Atelectasis,1,0.5538930892944336
00020673_005.png,C6_full_combined,2026,Atelectasis,0,0.07407008111476898
00027866_002.png,C6_full_combined,2026,Atelectasis,1,0.5751215815544128
00019271_030.png,C6_full_combined,2026,Atelectasis,1,0.3320726156234741
00019271_064.png,C6_full_combined,2026,Atelectasis,1,0.5958715677261353
00000468_017.png,C6_full_combined,2026,Atelectasis,1,0.19873660802841187
00030260_005.png,C6_full_combined,2026,Atelectasis,1,0.1513919085264206
00019495_004.png,C6_full_combined,2026,Atelectasis,0,0.13824211061000824
00016403_003.png,C6_full_combined,2026,Atelectasis,0,0.06809128075838089
00019373_036.png,C6_full_combined,2026,Atelectasis,1,0.17394931614398956
00017500_002.png,C6_full_combined,2026,Atelectasis,0,0.008727174252271652
00023156_001.png,C6_full_combined,2026,Atelectasis,0,0.05947636812925339
00021024_022.png,C6_full_combined,2026,Atelectasis,0,0.20093542337417603
00003440_000.png,C6_full_combined,2026,Atelectasis,0,0.06998420506715775
00014447_004.png,C6_full_combined,2026,Atelectasis,1,0.2329912930727005
00000457_004.png,C6_full_combined,2026,Atelectasis,0,0.05899503082036972
00014795_002.png,C6_full_combined,2026,Atelectasis,1,0.18254877626895905
00028625_000.png,C6_full_combined,2026,Atelectasis,1,0.13177543878555298
00019271_065.png,C6_full_combined,2026,Atelectasis,1,0.29814600944519043
00014095_003.png,C6_full_combined,2026,Atelectasis,0,0.20517800748348236
00029200_006.png,C6_full_combined,2026,Atelectasis,1,0.39075157046318054
00000072_000.png,C6_full_combined,2026,Atelectasis,0,0.0007436652085743845
00029631_006.png,C6_full_combined,2026,Atelectasis,0,0.11312143504619598
00028620_000.png,C6_full_combined,2026,Atelectasis,0,0.14933054149150848
00027697_001.png,C6_full_combined,2026,Atelectasis,1,0.20154279470443726
00018419_001.png,C6_full_combined,2026,Atelectasis,0,0.19135084748268127
00030260_004.png,C6_full_combined,2026,Atelectasis,1,0.16818122565746307
00021364_001.png,C6_full_combined,2026,Cardiomegaly,1,0.8937191367149353
00003394_006.png,C6_full_combined,2026,Cardiomegaly,1,0.7801896333694458
00021009_001.png,C6_full_combined,2026,Cardiomegaly,1,0.7585596442222595
00000377_004.png,C6_full_combined,2026,Cardiomegaly,1,0.8391307592391968
00026087_000.png,C6_full_combined,2026,Cardiomegaly,1,0.8460201025009155
00016624_000.png,C6_full_combined,2026,Cardiomegaly,1,0.7830721139907837
00029906_000.png,C6_full_combined,2026,Cardiomegaly,1,0.6043498516082764
00026889_000.png,C6_full_combined,2026,Cardiomegaly,0,0.3039053678512573
00008365_000.png,C6_full_combined,2026,Cardiomegaly,1,0.8390216827392578
00017524_028.png,C6_full_combined,2026,Cardiomegaly,1,0.8347477316856384
00001534_005.png,C6_full_combined,2026,Cardiomegaly,1,0.8794915676116943
00004534_001.png,C6_full_combined,2026,Cardiomegaly,1,0.9392017722129822
00009705_000.png,C6_full_combined,2026,Cardiomegaly,1,0.9604853391647339
00008339_010.png,C6_full_combined,2026,Cardiomegaly,1,0.9457411170005798
00017514_008.png,C6_full_combined,2026,Cardiomegaly,1,0.9113361835479736
00012793_000.png,C6_full_combined,2026,Cardiomegaly,1,0.9523682594299316
00012094_006.png,C6_full_combined,2026,Cardiomegaly,1,0.6685900688171387
00004533_014.png,C6_full_combined,2026,Cardiomegaly,1,0.8594996333122253
00013615_052.png,C6_full_combined,2026,Cardiomegaly,1,0.8230876922607422
00029647_002.png,C6_full_combined,2026,Cardiomegaly,1,0.9611901640892029
00025969_000.png,C6_full_combined,2026,Cardiomegaly,1,0.8911675214767456
00004893_085.png,C6_full_combined,2026,Cardiomegaly,1,0.8675747513771057
00000756_001.png,C6_full_combined,2026,Cardiomegaly,1,0.9603485465049744
00030206_013.png,C6_full_combined,2026,Cardiomegaly,1,0.9231019020080566
00010172_001.png,C6_full_combined,2026,Effusion,0,0.02292252518236637
00022611_001.png,C6_full_combined,2026,Effusion,0,0.27966099977493286
00020000_000.png,C6_full_combined,2026,Effusion,1,0.2501429617404938
00013285_026.png,C6_full_combined,2026,Effusion,0,0.03379190340638161
00015090_006.png,C6_full_combined,2026,Effusion,0,0.3205902874469757
00023058_004.png,C6_full_combined,2026,Effusion,0,0.5361449718475342
00012045_009.png,C6_full_combined,2026,Effusion,0,0.15862701833248138
