Image Index,condition,seed,top1_class,fraction_inside
00004188_008.png,C0_baseline,2026,Pneumothorax,0.18539677560329437
00020959_000.png,C0_baseline,2026,Infiltration,0.10096380859613419
00000372_002.png,C0_baseline,2026,Atelectasis,0.9954295754432678
00019585_000.png,C0_baseline,2026,Infiltration,0.783750593662262
00012308_001.png,C0_baseline,2026,Infiltration,0.227103129029274
00022596_001.png,C0_baseline,2026,Infiltration,0.8368993997573853
00002509_007.png,C0_baseline,2026,Infiltration,0.996019184589386
00004121_005.png,C0_baseline,2026,Effusion,0.5301798582077026
00013615_021.png,C0_baseline,2026,Infiltration,0.9130755662918091
00016434_000.png,C0_baseline,2026,Infiltration,0.9851698875427246
00003423_002.png,C0_baseline,2026,Pneumothorax,0.995535135269165
00008184_007.png,C0_baseline,2026,Infiltration,0.883861780166626
00002339_005.png,C0_baseline,2026,Infiltration,0.1645602285861969
00027251_000.png,C0_baseline,2026,Infiltration,0.8109638094902039
00007623_000.png,C0_baseline,2026,Nodule,0.3277679681777954
00017871_000.png,C0_baseline,2026,Infiltration,0.27214860916137695
00011687_001.png,C0_baseline,2026,Atelectasis,0.3815023601055145
00025827_000.png,C0_baseline,2026,Effusion,0.47735708951950073
00020933_000.png,C0_baseline,2026,Infiltration,0.7789339423179626
00018258_001.png,C0_baseline,2026,Infiltration,0.5968789458274841
00014006_007.png,C0_baseline,2026,Nodule,0.0254691019654274
00011251_022.png,C0_baseline,2026,Infiltration,0.164064422249794
00014839_029.png,C0_baseline,2026,Infiltration,0.18364712595939636
00005646_021.png,C0_baseline,2026,Atelectasis,0.18634197115898132
00015803_011.png,C0_baseline,2026,Mass,0.2852476239204407
00006249_007.png,C0_baseline,2026,Effusion,0.3724578022956848
00016607_036.png,C0_baseline,2026,Pneumothorax,0.9752780795097351
00001250_008.png,C0_baseline,2026,Infiltration,0.9943000078201294
00026053_000.png,C0_baseline,2026,Infiltration,0.22510255873203278
00004995_000.png,C0_baseline,2026,Nodule,0.09820429235696793
00009795_000.png,C0_baseline,2026,Mass,0.9912588000297546
00023156_003.png,C0_baseline,2026,Pneumothorax,0.9514790177345276
00005852_003.png,C0_baseline,2026,Pleural_Thickening,0.9768878221511841
00012045_016.png,C0_baseline,2026,Mass,0.998486340045929
00019258_001.png,C0_baseline,2026,Atelectasis,0.25870272517204285
00019373_031.png,C0_baseline,2026,Atelectasis,0.2933409512042999
00002251_009.png,C0_baseline,2026,Infiltration,0.7826656699180603
00018182_009.png,C0_baseline,2026,Infiltration,0.24134209752082825
00030280_004.png,C0_baseline,2026,Infiltration,0.14419540762901306
00013285_014.png,C0_baseline,2026,Effusion,0.985009491443634
00008339_003.png,C0_baseline,2026,Atelectasis,0.22363372147083282
00016851_002.png,C0_baseline,2026,Infiltration,0.6318756341934204
00001788_006.png,C0_baseline,2026,Infiltration,0.83920818567276
00004197_000.png,C0_baseline,2026,Infiltration,0.6149439215660095
00011317_000.png,C0_baseline,2026,Infiltration,0.8807727694511414
00007018_061.png,C0_baseline,2026,Infiltration,0.5792789459228516
00025290_006.png,C0_baseline,2026,Infiltration,0.3527042865753174
00020771_000.png,C0_baseline,2026,Infiltration,0.31749674677848816
00000627_029.png,C0_baseline,2026,Effusion,0.481018990278244
00030280_006.png,C0_baseline,2026,Infiltration,0.2607342600822449
00015657_000.png,C0_baseline,2026,Pleural_Thickening,0.08098455518484116
00014798_017.png,C0_baseline,2026,Infiltration,0.8961847424507141
00000627_011.png,C0_baseline,2026,Atelectasis,0.37733200192451477
00007405_000.png,C0_baseline,2026,Nodule,0.04980221018195152
00000330_000.png,C0_baseline,2026,Cardiomegaly,0.6957363486289978
00005648_000.png,C0_baseline,2026,Infiltration,0.6330946087837219
00014128_015.png,C0_baseline,2026,Infiltration,0.7850209474563599
00012094_033.png,C0_baseline,2026,Infiltration,0.12736184895038605
00005847_006.png,C0_baseline,2026,Infiltration,0.9095189571380615
00002371_024.png,C0_baseline,2026,Effusion,0.28397607803344727
00019847_004.png,C0_baseline,2026,Edema,0.9012748599052429
00007087_001.png,C0_baseline,2026,Infiltration,0.5278855562210083
00007018_028.png,C0_baseline,2026,Infiltration,0.2247142493724823
00001855_008.png,C0_baseline,2026,Infiltration,0.3663337826728821
00015803_009.png,C0_baseline,2026,Pneumothorax,0.4984383285045624
00013182_000.png,C0_baseline,2026,Nodule,0.3256325423717499
00011282_001.png,C0_baseline,2026,Atelectasis,0.3391489088535309
00016094_021.png,C0_baseline,2026,Mass,0.4009147882461548
00005963_000.png,C0_baseline,2026,Infiltration,0.9997233152389526
00018105_003.png,C0_baseline,2026,Nodule,0.9935537576675415
00003796_000.png,C0_baseline,2026,Nodule,1.0
00004893_001.png,C0_baseline,2026,Cardiomegaly,0.9952850937843323
00026087_000.png,C0_baseline,2026,Cardiomegaly,0.9929705262184143
00009925_048.png,C0_baseline,2026,Effusion,0.9007376432418823
00023976_000.png,C0_baseline,2026,Nodule,0.8557657599449158
00004893_017.png,C0_baseline,2026,Cardiomegaly,0.9998519420623779
00019739_002.png,C0_baseline,2026,Mass,0.12880684435367584
00026865_004.png,C0_baseline,2026,Atelectasis,0.16164056956768036
00017701_004.png,C0_baseline,2026,Infiltration,0.5682023167610168
00021896_009.png,C0_baseline,2026,Pleural_Thickening,0.24744273722171783
00030210_000.png,C0_baseline,2026,Infiltration,0.4896668791770935
00002007_001.png,C0_baseline,2026,Nodule,0.776472270488739
00011598_022.png,C0_baseline,2026,Infiltration,0.6068331599235535
00020054_000.png,C0_baseline,2026,Mass,0.22465217113494873
00020513_010.png,C0_baseline,2026,Effusion,0.9871039986610413
00018363_002.png,C0_baseline,2026,Mass,0.9978857040405273
00004676_001.png,C0_baseline,2026,Infiltration,0.42026111483573914
00028341_000.png,C0_baseline,2026,Effusion,0.41902750730514526
00010467_000.png,C0_baseline,2026,Infiltration,0.46418124437332153
00016057_002.png,C0_baseline,2026,Infiltration,0.145332470536232
00007278_001.png,C0_baseline,2026,Infiltration,0.538070797920227
00005099_003.png,C0_baseline,2026,Infiltration,0.6278024315834045
00000976_004.png,C0_baseline,2026,Nodule,0.9719809889793396
00013548_002.png,C0_baseline,2026,Infiltration,0.4401196539402008
00016309_000.png,C0_baseline,2026,Infiltration,0.18278750777244568
00029453_000.png,C0_baseline,2026,Infiltration,0.9386926293373108
00000385_005.png,C0_baseline,2026,Mass,0.5511060357093811
00015911_014.png,C0_baseline,2026,Atelectasis,0.9102321863174438
00000279_000.png,C0_baseline,2026,Infiltration,0.4292297959327698
00007525_000.png,C0_baseline,2026,Infiltration,0.782191276550293
00013312_000.png,C0_baseline,2026,Atelectasis,0.4403487741947174
00010604_000.png,C0_baseline,2026,Infiltration,0.35374364256858826
00002070_002.png,C0_baseline,2026,Nodule,0.5384317636489868
00006526_000.png,C0_baseline,2026,Infiltration,0.4695628583431244
00006040_004.png,C0_baseline,2026,Infiltration,0.34732291102409363
00011955_002.png,C0_baseline,2026,Infiltration,0.3699755072593689
00010544_017.png,C0_baseline,2026,Infiltration,0.29287049174308777
00027594_000.png,C0_baseline,2026,Nodule,0.11424635350704193
00010758_004.png,C0_baseline,2026,Infiltration,0.5203023552894592
00005069_033.png,C0_baseline,2026,Mass,0.6050156950950623
00006123_003.png,C0_baseline,2026,Infiltration,0.38055965304374695
00014450_002.png,C0_baseline,2026,Infiltration,0.4261644780635834
00028908_000.png,C0_baseline,2026,Infiltration,0.8726403713226318
00000761_007.png,C0_baseline,2026,Infiltration,0.08436573296785355
